1647846000.7541022,19.75,0.4
1647846005.9619994,19.8,0.4
1647846011.1544495,19.75,0.4
1647846016.353974,19.75,0.4
1647846021.551104,19.78,0.4
1647846025.7091923,19.75,0.4
1647846030.917373,19.75,0.4
1647846036.105532,19.75,0.4
1647846041.3054962,19.75,0.4
1647846046.5159833,19.75,0.4
1647846051.7123263,19.77,0.4
1647846055.8682544,19.75,0.4
1647846061.0822637,19.78,0.4
1647846066.2638714,19.75,0.4
1647846071.4735765,19.78,0.4
1647846076.6754785,19.77,0.4
1647846080.8290699,19.77,0.4
1647846086.0349185,19.75,0.4
1647846091.2506557,19.77,0.4
1647846096.4386144,19.77,0.4
1647846101.640836,19.77,0.4
1647846106.839326,19.75,0.4
1647846111.0049312,19.77,0.4
1647846116.1896346,19.77,0.4
1647846121.3954551,19.77,0.4
1647846126.5960455,19.75,0.4
1647846131.8062935,19.78,0.4
1647846135.9585257,19.77,0.4
1647846141.1547544,19.75,0.4
1647846146.3531559,19.74,0.4
1647846151.5457175,19.75,0.4
1647846156.7515469,19.75,0.4
1647846161.9493597,19.74,0.4
1647846166.1239238,19.77,0.4
1647846171.3106306,19.73,0.4
1647846176.5262704,19.75,0.4
1647846181.7123823,19.75,0.4
1647846186.91888,19.73,0.4
1647846191.0768147,19.75,0.4
1647846196.2796547,19.73,0.4
1647846201.4701345,19.73,0.4
1647846206.6776915,19.74,0.4
1647846211.8648517,19.73,0.4
1647846217.068605,19.74,0.4
1647846221.2327628,19.74,0.4
1647846226.4367962,19.73,0.4
1647846231.6489403,19.75,0.4
1647846236.8312702,19.75,0.4
1647846242.0388582,19.73,0.4
1647846246.1945117,19.74,0.4
1647846251.39016,19.75,0.4
1647846256.5991468,19.77,0.4
1647846261.793748,19.75,0.4
1647846266.9850006,19.77,0.4
1647846271.1550856,19.75,0.4
1647846276.3527374,19.77,0.4
1647846281.546904,19.74,0.4
1647846286.7614584,19.77,0.4
1647846291.9620578,19.75,0.4
1647846297.154795,19.75,0.4
1647846301.3114123,19.75,0.4
1647846306.5190794,19.75,0.4
1647846311.7084987,19.74,0.4
1647846316.9170737,19.77,0.4
1647846322.1073158,19.75,0.4
1647846326.2801092,19.74,0.4
1647846331.4668572,19.77,0.4
1647846336.6789124,19.74,0.4
1647846341.879049,19.77,0.4
1647846347.075308,19.75,0.4
1647846352.2719283,19.74,0.4
1647846356.4386513,19.75,0.4
1647846361.6404622,19.73,0.4
1647846366.834582,19.75,0.4
1647846372.0428596,19.77,0.4
1647846377.2273455,19.75,0.4
1647846381.3891919,19.75,0.4
1647846386.587487,19.74,0.4
1647846391.7859876,19.75,0.4
1647846396.9852333,19.74,0.4
1647846402.2084298,19.74,0.4
1647846407.392188,19.74,0.4
1647846411.546086,19.73,0.4
1647846416.7517686,19.74,0.4
1647846421.94913,19.74,0.4
1647846427.1515856,19.75,0.4
1647846432.3687105,19.73,0.4
1647846436.52054,19.74,0.4
1647846441.719423,19.77,0.4
1647846446.9191873,19.75,0.4
1647846452.1146326,19.75,0.4
1647846457.3181114,19.75,0.4
1647846462.5063097,19.77,0.4
1647846466.6733904,19.73,0.4
1647846471.8679192,19.75,0.4
1647846477.0679948,19.74,0.4
1647846482.27715,19.74,0.4
1647846487.478676,19.74,0.4
1647846491.6249142,19.74,0.4
1647846496.8400059,19.73,0.4
1647846502.0291483,19.73,0.4
1647846507.2400613,19.73,0.4
1647846512.4295993,19.74,0.4
1647846516.5994442,19.71,0.4
1647846521.7869418,19.71,0.4
1647846526.9862967,19.73,0.4
1647846532.1964364,19.73,0.4
1647846537.3917542,19.74,0.4
1647846542.589289,19.75,0.4
1647846546.7617714,19.71,0.4
1647846551.9595652,19.74,0.4
1647846557.160935,19.75,0.4
1647846562.3546147,19.73,0.4
1647846567.5551267,19.73,0.4
1647846571.7109942,19.7,0.4
1647846576.9095378,19.74,0.4
1647846582.1102638,19.74,0.4
1647846587.3144104,19.75,0.4
1647846592.505857,19.73,0.4
1647846597.7057276,19.77,0.4
1647846601.8787384,19.74,0.4
1647846607.0755787,19.75,0.4
1647846612.2708886,19.78,0.4
1647846617.4711173,19.77,0.4
1647846622.66603,19.74,0.4
1647846626.840846,19.74,0.4
1647846632.0326924,19.73,0.4
1647846637.228675,19.74,0.4
1647846642.4408407,19.74,0.4
1647846647.630354,19.77,0.4
1647846652.8366256,19.73,0.4
1647846656.9973743,19.75,0.4
1647846662.1932864,19.73,0.4
1647846667.3989062,19.74,0.4
1647846672.6005085,19.75,0.4
1647846677.8014033,19.77,0.4
1647846681.9607408,19.75,0.4
1647846687.145344,19.75,0.4
1647846692.354503,19.77,0.4
1647846697.5587335,19.74,0.4
1647846702.759819,19.75,0.4
1647846707.9582381,19.73,0.4
1647846712.1128597,19.75,0.4
1647846717.3213747,19.74,0.4
1647846722.5090299,19.77,0.4
1647846727.716268,19.75,0.4
1647846732.9056396,19.74,0.4
1647846737.0851653,19.74,0.4
1647846742.2787008,19.75,0.4
1647846747.4653275,19.75,0.4
1647846752.680602,19.73,0.4
1647846757.8686368,19.74,0.4
1647846762.028654,19.73,0.4
1647846767.2312636,19.74,0.4
1647846772.4283044,19.74,0.4
1647846777.6314187,19.74,0.4
1647846782.8345783,19.77,0.4
1647846788.038066,19.73,0.4
1647846792.1882977,19.74,0.4
1647846797.3928533,19.73,0.4
1647846802.5902781,19.74,0.4
1647846807.7921348,19.73,0.4
1647846813.000864,19.73,0.4
1647846817.1549687,19.73,0.4
1647846822.3571646,19.75,0.4
1647846827.5554519,19.74,0.4
1647846832.7614064,19.73,0.4
1647846837.9621482,19.75,0.4
1647846843.1517298,19.74,0.4
1647846847.3063598,19.74,0.4
1647846852.519541,19.74,0.4
1647846857.7102504,19.75,0.4
1647846862.9148245,19.73,0.4
1647846868.126385,19.73,0.4
1647846872.2679887,19.73,0.4
1647846877.472202,19.74,0.4
1647846882.6776817,19.74,0.4
1647846887.8796294,19.74,0.4
1647846893.0670583,19.74,0.4
1647846898.2846797,19.74,0.4
1647846902.439103,19.75,0.4
1647846907.6279414,19.74,0.4
1647846912.8282344,19.77,0.4
1647846918.0337088,19.75,0.4
1647846923.232699,19.77,0.4
1647846927.3985093,19.77,0.4
1647846932.5866404,19.77,0.4
1647846937.798813,19.77,0.4
1647846943.0023105,19.77,0.4
1647846948.1931956,19.75,0.4
1647846953.392128,19.75,0.4
1647846957.5594125,19.77,0.4
1647846962.7534614,19.77,0.4
1647846967.958619,19.78,0.4
1647846973.1480181,19.78,0.4
1647846978.353744,19.78,0.4
1647846982.5082376,19.75,0.4
1647846987.710972,19.78,0.4
1647846992.9078226,19.75,0.4
1647846998.116138,19.77,0.4
1647847003.3105688,19.77,0.4
1647847008.5062058,19.75,0.4
1647847012.6773906,19.75,0.4
1647847017.8798566,19.75,0.4
1647847023.0845244,19.77,0.4
1647847028.2711742,19.75,0.4
1647847033.47885,19.77,0.4
1647847037.6347933,19.78,0.4
1647847042.8506207,19.75,0.4
1647847048.0296865,19.77,0.4
