1647586800.633522,20.34,0.42
1647586804.796655,20.36,0.42
1647586809.9971142,20.34,0.42
1647586815.2053714,20.36,0.42
1647586820.3894162,20.37,0.42
1647586825.5978112,20.34,0.42
1647586830.8000126,20.34,0.43
1647586834.9510508,20.32,0.42
1647586840.1532044,20.37,0.42
1647586845.362602,20.33,0.43
1647586850.5564628,20.33,0.42
1647586855.75454,20.32,0.43
1647586859.9109612,20.3,0.43
1647586865.1146777,20.33,0.43
1647586870.3179119,20.34,0.43
1647586875.5154161,20.33,0.43
1647586880.7086062,20.34,0.43
1647586885.9089293,20.37,0.43
1647586890.0671437,20.34,0.42
1647586895.2706652,20.34,0.42
1647586900.4832544,20.34,0.42
1647586905.6820364,20.34,0.42
1647586910.8743446,20.34,0.42
1647586915.0374708,20.34,0.42
1647586920.2319925,20.34,0.43
1647586925.4422386,20.33,0.42
1647586930.6309726,20.34,0.42
1647586935.8395116,20.33,0.43
1647586941.0287693,20.37,0.43
1647586945.2129219,20.36,0.42
1647586950.400324,20.36,0.42
1647586955.6012242,20.37,0.42
1647586960.7910411,20.36,0.42
1647586965.9931777,20.34,0.42
1647586970.1562269,20.36,0.42
1647586975.354692,20.37,0.42
1647586980.5576005,20.34,0.42
1647586985.7517095,20.34,0.42
1647586990.9576724,20.36,0.42
1647586995.1318285,20.36,0.42
1647587000.3137305,20.34,0.42
1647587005.506991,20.37,0.42
1647587010.7069037,20.36,0.42
1647587015.909435,20.39,0.42
1647587021.1175551,20.37,0.42
1647587025.2765756,20.39,0.42
1647587030.4760442,20.36,0.42
1647587035.6819623,20.37,0.42
1647587040.8797963,20.36,0.42
1647587046.078962,20.36,0.42
1647587050.2319095,20.34,0.42
1647587055.4285762,20.36,0.42
1647587060.6348855,20.36,0.42
1647587065.8311768,20.34,0.42
1647587071.0278237,20.34,0.42
1647587076.2332537,20.36,0.42
1647587080.3951821,20.37,0.42
1647587085.5894277,20.37,0.42
1647587090.7979083,20.34,0.42
1647587095.9941587,20.36,0.42
1647587101.1975546,20.36,0.42
1647587105.3539648,20.34,0.42
1647587110.551235,20.37,0.42
1647587115.7514732,20.36,0.42
1647587120.9605267,20.34,0.42
1647587126.152752,20.34,0.42
1647587131.3586998,20.36,0.42
1647587135.5204513,20.36,0.42
1647587140.7193587,20.33,0.42
1647587145.9164228,20.33,0.42
1647587151.1168075,20.32,0.42
1647587156.3198416,20.3,0.42
1647587160.4805021,20.32,0.42
1647587165.669632,20.32,0.43
1647587170.8806076,20.33,0.43
1647587176.0822465,20.32,0.43
1647587181.2841153,20.29,0.43
1647587186.4675276,20.3,0.43
1647587190.6405807,20.29,0.43
1647587195.83168,20.33,0.42
1647587201.0404894,20.32,0.43
1647587206.2413495,20.3,0.42
1647587211.4302354,20.33,0.43
1647587215.5907328,20.32,0.42
1647587220.7937272,20.3,0.42
1647587225.991036,20.36,0.42
1647587231.190546,20.32,0.42
1647587236.3970652,20.32,0.42
1647587240.5511265,20.33,0.42
1647587245.7568436,20.3,0.43
1647587250.9613166,20.3,0.42
1647587256.157206,20.29,0.42
1647587261.3516264,20.3,0.42
1647587266.5576532,20.33,0.43
1647587270.720542,20.3,0.42
1647587275.9276295,20.28,0.43
1647587281.120627,20.29,0.43
1647587286.3180346,20.32,0.43
1647587291.517814,20.33,0.42
1647587295.67447,20.33,0.43
1647587300.8785875,20.34,0.42
1647587306.0695662,20.33,0.42
1647587311.277237,20.3,0.42
1647587316.4686692,20.3,0.42
1647587321.6782017,20.33,0.42
1647587325.8438516,20.33,0.42
1647587331.0382414,20.33,0.42
1647587336.2421026,20.3,0.42
1647587341.4317448,20.32,0.42
1647587346.6327221,20.32,0.42
1647587350.7964067,20.34,0.42
1647587355.9929657,20.34,0.42
1647587361.1971736,20.33,0.42
1647587366.4006095,20.33,0.42
1647587371.5950694,20.34,0.42
1647587375.7556663,20.32,0.42
1647587380.9535463,20.36,0.42
1647587386.1537654,20.33,0.42
1647587391.3472238,20.34,0.42
1647587396.5468283,20.33,0.42
1647587401.7527196,20.33,0.42
1647587405.9239213,20.33,0.42
1647587411.1196587,20.33,0.42
1647587416.3098578,20.33,0.42
1647587421.5083067,20.33,0.42
1647587426.7069075,20.32,0.42
1647587430.8835256,20.34,0.42
1647587436.0842123,20.33,0.42
1647587441.2799752,20.3,0.42
1647587446.4800913,20.33,0.42
1647587451.6726,20.33,0.42
1647587456.8797643,20.32,0.43
1647587461.0340972,20.3,0.43
1647587466.2320285,20.32,0.42
1647587471.4372191,20.28,0.43
1647587476.6409516,20.3,0.43
1647587481.8375874,20.29,0.43
1647587485.998756,20.28,0.43
1647587491.1950216,20.26,0.43
1647587496.392095,20.29,0.43
1647587501.5919588,20.32,0.43
1647587506.7969258,20.29,0.43
1647587510.948699,20.29,0.43
1647587516.1705716,20.32,0.43
1647587521.354535,20.3,0.43
1647587526.5504801,20.33,0.43
1647587531.7565458,20.3,0.43
1647587536.9523282,20.32,0.43
1647587541.1126544,20.32,0.42
1647587546.3238018,20.3,0.42
1647587551.5199723,20.3,0.42
1647587556.727898,20.32,0.42
1647587561.9126835,20.33,0.42
1647587566.0811028,20.34,0.42
1647587571.2769196,20.33,0.42
1647587576.4720132,20.32,0.42
1647587581.6699708,20.33,0.42
1647587586.8869843,20.34,0.42
1647587592.0672562,20.34,0.42
1647587596.243462,20.33,0.42
1647587601.4270332,20.33,0.42
1647587606.6346207,20.33,0.42
1647587611.8355,20.33,0.42
1647587617.028277,20.33,0.42
1647587621.196426,20.33,0.42
1647587626.3992307,20.34,0.42
1647587631.5907085,20.34,0.42
1647587636.8014977,20.32,0.42
1647587641.987267,20.33,0.42
1647587647.1973324,20.33,0.42
1647587651.3584702,20.36,0.42
1647587656.5550528,20.32,0.42
1647587661.7498653,20.33,0.42
1647587666.9613402,20.33,0.42
1647587672.1622114,20.32,0.42
1647587676.3155706,20.33,0.42
1647587681.5137324,20.34,0.42
1647587686.7217004,20.33,0.42
1647587691.9170315,20.33,0.42
1647587697.1108923,20.3,0.42
1647587702.3177936,20.34,0.42
1647587706.4734344,20.33,0.42
1647587711.6800156,20.34,0.42
1647587716.8794734,20.33,0.42
1647587722.0790594,20.32,0.42
1647587727.276326,20.33,0.42
1647587731.4313397,20.3,0.42
1647587736.6338942,20.34,0.42
1647587741.8356118,20.33,0.42
1647587747.0307558,20.32,0.42
1647587752.2309308,20.32,0.42
1647587757.432411,20.32,0.42
1647587761.5960507,20.33,0.42
1647587766.7878685,20.3,0.42
1647587771.9905205,20.3,0.43
1647587777.1896482,20.32,0.42
1647587782.39637,20.3,0.43
1647587786.5521069,20.3,0.42
1647587791.7489705,20.32,0.43
1647587796.9492252,20.3,0.42
1647587802.1574333,20.29,0.43
1647587807.3564892,20.3,0.43
1647587811.5209377,20.29,0.42
1647587816.709405,20.29,0.42
1647587821.9198902,20.3,0.42
1647587827.110708,20.3,0.42
1647587832.3121114,20.29,0.42
1647587837.507398,20.3,0.43
1647587841.6744485,20.32,0.42
1647587846.8723583,20.3,0.42
1647587852.0767593,20.32,0.43
1647587857.2755775,20.33,0.42
1647587862.4711242,20.32,0.42
1647587866.6333237,20.32,0.42
1647587871.8364582,20.32,0.42
1647587877.0288143,20.32,0.42
1647587882.2407994,20.3,0.42
1647587887.4364884,20.33,0.42
1647587892.6423,20.33,0.42
1647587896.7884479,20.33,0.42
1647587901.995538,20.33,0.42
1647587907.1943474,20.32,0.42
1647587912.4025884,20.32,0.42
1647587917.601029,20.3,0.42
1647587921.756282,20.33,0.42
1647587926.955558,20.3,0.42
1647587932.1594765,20.3,0.42
1647587937.349947,20.3,0.42
1647587942.5526557,20.32,0.42
1647587947.7600923,20.29,0.42
1647587951.9151495,20.33,0.43
1647587957.1081822,20.32,0.43
1647587962.309378,20.32,0.42
1647587967.517541,20.3,0.42
1647587972.7171345,20.3,0.42
1647587976.8823957,20.29,0.42
1647587982.0816865,20.32,0.42
1647587987.279434,20.33,0.42
1647587992.480284,20.33,0.42
1647587997.6758509,20.3,0.42
1647588002.8707054,20.34,0.42
1647588007.0393991,20.32,0.42
1647588012.2401152,20.34,0.42
1647588017.4411767,20.32,0.42
1647588022.63027,20.32,0.42
1647588027.8335629,20.3,0.42
1647588032.0032709,20.32,0.42
1647588037.1973202,20.3,0.42
1647588042.4013216,20.32,0.42
1647588047.6020148,20.28,0.42
1647588052.797639,20.29,0.42
1647588057.9923875,20.3,0.42
1647588062.157914,20.3,0.43
1647588067.358731,20.3,0.42
1647588072.5494988,20.3,0.42
1647588077.756623,20.3,0.42
1647588082.950425,20.32,0.42
1647588087.1078737,20.32,0.42
1647588092.3128707,20.33,0.42
1647588097.5194232,20.3,0.42
1647588102.720186,20.3,0.42
1647588107.9115033,20.33,0.42
1647588112.0857546,20.29,0.42
1647588117.267561,20.3,0.42
1647588122.4761145,20.29,0.42
1647588127.6769128,20.28,0.43
1647588132.8684874,20.28,0.43
1647588138.068523,20.28,0.43
1647588142.2369282,20.28,0.43
1647588147.4330928,20.29,0.43
1647588152.6333072,20.28,0.43
1647588157.8393955,20.29,0.43
1647588163.0321965,20.28,0.43
1647588167.1983032,20.29,0.43
1647588172.3949342,20.32,0.43
1647588177.588283,20.29,0.43
1647588182.793779,20.3,0.42
1647588187.9902782,20.3,0.42
1647588193.1885,20.29,0.43
1647588197.3512683,20.3,0.43
1647588202.552978,20.29,0.43
1647588207.7508934,20.29,0.43
1647588212.9573476,20.32,0.42
1647588218.1504552,20.3,0.42
