1647414003.2393756,21.4,0.43
1647414008.428245,21.4,0.43
1647414012.5898628,21.4,0.43
1647414017.8001451,21.4,0.43
1647414022.9951127,21.39,0.43
1647414028.1915958,21.42,0.43
1647414033.3879623,21.4,0.43
1647414038.6004376,21.42,0.43
1647414042.7513793,21.4,0.43
1647414047.9650111,21.4,0.43
1647414053.1584318,21.39,0.43
1647414058.3624852,21.4,0.43
1647414063.5718973,21.39,0.43
1647414067.7214966,21.39,0.43
1647414072.9128268,21.4,0.43
1647414078.107375,21.39,0.43
1647414083.311057,21.39,0.43
1647414088.5191498,21.4,0.43
1647414093.7193453,21.42,0.43
1647414097.8788834,21.4,0.43
1647414103.080783,21.39,0.43
1647414108.2821124,21.39,0.43
1647414113.4904475,21.39,0.43
1647414118.6672297,21.39,0.43
1647414122.8475108,21.39,0.43
1647414128.0437534,21.39,0.43
1647414133.2439427,21.39,0.43
1647414138.4452713,21.37,0.43
1647414143.645965,21.4,0.43
1647414148.8447344,21.37,0.43
1647414152.9940338,21.39,0.43
1647414158.1902826,21.4,0.43
1647414163.398182,21.39,0.43
1647414168.5880697,21.4,0.43
1647414173.7863386,21.39,0.43
1647414177.945017,21.39,0.43
1647414183.1549842,21.35,0.43
1647414188.3495598,21.36,0.43
1647414193.551486,21.35,0.43
1647414198.7595863,21.35,0.43
1647414203.9540358,21.36,0.43
1647414208.1267338,21.35,0.43
1647414213.3077443,21.36,0.43
1647414218.5282094,21.37,0.43
1647414223.7308588,21.36,0.43
1647414228.9154437,21.36,0.43
1647414233.068801,21.37,0.43
1647414238.269947,21.37,0.43
1647414243.4696503,21.37,0.43
1647414248.6767519,21.39,0.43
1647414253.8780105,21.36,0.43
1647414259.0791159,21.37,0.43
1647414263.2418406,21.39,0.43
1647414268.4376597,21.33,0.43
1647414273.6347702,21.35,0.43
1647414278.8504076,21.37,0.43
1647414284.0324059,21.36,0.43
1647414288.1938782,21.39,0.43
1647414293.411609,21.39,0.43
1647414298.5919561,21.37,0.43
1647414303.7983932,21.39,0.43
1647414308.9995246,21.36,0.43
1647414313.157152,21.37,0.43
1647414318.345549,21.36,0.43
1647414323.5496435,21.35,0.43
1647414328.7665133,21.33,0.43
1647414333.9556148,21.33,0.43
1647414339.1628916,21.35,0.43
1647414343.3088977,21.33,0.43
1647414348.5142996,21.35,0.43
1647414353.7069619,21.33,0.43
1647414358.9180453,21.35,0.43
1647414364.1137125,21.36,0.43
1647414368.2764993,21.36,0.43
1647414373.4670403,21.37,0.43
1647414378.6747448,21.37,0.43
1647414383.8905272,21.39,0.43
1647414389.0829656,21.35,0.43
1647414394.2827117,21.36,0.43
1647414398.4282486,21.36,0.43
1647414403.6380641,21.33,0.43
1647414408.8296545,21.35,0.43
1647414414.0461898,21.35,0.43
1647414419.2384562,21.32,0.43
1647414423.3915386,21.36,0.43
1647414428.6014175,21.36,0.43
1647414433.7897124,21.33,0.43
1647414438.9990184,21.33,0.43
1647414444.1895187,21.33,0.43
1647414449.38716,21.33,0.43
1647414453.5591288,21.35,0.43
1647414458.757401,21.36,0.43
1647414463.9446478,21.36,0.43
1647414469.155637,21.35,0.43
1647414474.349078,21.39,0.43
1647414478.5067806,21.36,0.43
1647414483.726348,21.35,0.43
1647414488.9120524,21.37,0.43
1647414494.1189883,21.39,0.43
1647414499.310291,21.39,0.43
1647414503.477799,21.39,0.43
1647414508.6682744,21.4,0.43
1647414513.8847222,21.39,0.43
1647414519.076651,21.39,0.43
1647414524.2684345,21.43,0.43
1647414529.4684021,21.39,0.43
1647414533.633122,21.35,0.43
1647414538.8300204,21.36,0.43
1647414544.0323226,21.36,0.43
1647414549.2409172,21.36,0.43
1647414554.430039,21.35,0.43
1647414558.6087337,21.35,0.43
1647414563.793357,21.35,0.43
1647414568.992525,21.36,0.43
1647414574.190762,21.37,0.43
1647414579.3938444,21.37,0.43
1647414584.6093683,21.36,0.43
1647414588.7509484,21.37,0.43
1647414593.9451668,21.36,0.43
1647414599.1608157,21.4,0.43
1647414604.3642318,21.39,0.43
1647414609.5575995,21.39,0.43
1647414613.7181604,21.36,0.43
1647414618.9192975,21.36,0.43
1647414624.1058874,21.37,0.43
1647414629.3073037,21.36,0.43
1647414634.5131204,21.37,0.43
1647414639.71985,21.35,0.43
1647414643.8763568,21.35,0.43
1647414649.0803287,21.37,0.43
1647414654.286027,21.35,0.43
1647414659.4752288,21.39,0.43
1647414664.6912937,21.37,0.43
1647414668.8386738,21.37,0.43
1647414674.026245,21.37,0.43
1647414679.2476528,21.35,0.43
1647414684.429757,21.36,0.43
1647414689.6286087,21.37,0.43
1647414694.8383563,21.36,0.43
1647414698.9901237,21.37,0.43
1647414704.1949768,21.37,0.43
1647414709.39217,21.36,0.43
1647414714.6002026,21.39,0.43
1647414719.7954812,21.39,0.43
1647414723.9501588,21.39,0.43
1647414729.1430018,21.36,0.43
1647414734.3511329,21.37,0.43
1647414739.551281,21.37,0.43
1647414744.7572756,21.37,0.43
1647414749.9641566,21.37,0.43
1647414754.1110306,21.39,0.43
1647414759.3173938,21.37,0.43
1647414764.5177147,21.36,0.43
1647414769.7274957,21.35,0.43
1647414774.9157066,21.35,0.43
1647414779.0789495,21.35,0.43
1647414784.2884305,21.36,0.43
1647414789.4784422,21.36,0.43
1647414794.6785352,21.39,0.43
1647414799.873221,21.39,0.43
1647414805.078837,21.39,0.43
1647414809.2523906,21.37,0.43
1647414814.4336832,21.42,0.43
1647414819.628323,21.37,0.43
1647414824.8330383,21.4,0.43
1647414830.0315173,21.39,0.43
1647414834.1922824,21.39,0.43
1647414839.387553,21.39,0.43
1647414844.5972373,21.39,0.43
1647414849.78982,21.39,0.43
1647414854.9969108,21.36,0.43
1647414860.2054996,21.37,0.43
1647414864.357884,21.36,0.43
1647414869.5479593,21.36,0.43
1647414874.7447412,21.37,0.43
1647414879.9607587,21.36,0.43
1647414885.1573057,21.39,0.43
1647414889.328277,21.37,0.43
1647414894.5077367,21.36,0.43
1647414899.7110476,21.39,0.43
1647414904.9103107,21.39,0.43
1647414910.1186295,21.36,0.43
1647414914.2685368,21.37,0.43
1647414919.4776802,21.39,0.43
1647414924.6743073,21.42,0.43
1647414929.8721733,21.37,0.43
1647414935.0881975,21.37,0.43
1647414940.2756436,21.37,0.43
1647414944.4484563,21.39,0.43
1647414949.638116,21.35,0.43
1647414954.8261545,21.35,0.43
1647414960.0329459,21.36,0.43
1647414965.2456791,21.36,0.43
1647414969.3943179,21.35,0.43
1647414974.585413,21.37,0.43
1647414979.799351,21.37,0.43
1647414984.9915383,21.37,0.43
1647414990.1974049,21.39,0.43
1647414995.4066107,21.39,0.43
1647414999.5588481,21.36,0.43
1647415004.7469459,21.37,0.43
1647415009.9535923,21.37,0.43
1647415015.1552663,21.39,0.43
1647415020.3577716,21.4,0.43
1647415024.5215242,21.39,0.43
1647415029.7103853,21.4,0.43
1647415034.9088042,21.37,0.43
1647415040.1186078,21.39,0.43
1647415045.317892,21.39,0.43
1647415050.5167425,21.37,0.43
1647415054.6784713,21.36,0.43
1647415059.87834,21.39,0.43
1647415065.0776834,21.39,0.43
1647415070.2702782,21.39,0.43
1647415075.4722276,21.37,0.43
1647415079.6461778,21.39,0.43
1647415084.829762,21.39,0.43
1647415090.0351717,21.39,0.43
1647415095.2435822,21.36,0.43
1647415100.4399085,21.39,0.43
1647415104.5890431,21.37,0.43
1647415109.7985022,21.35,0.43
1647415114.995637,21.36,0.43
1647415120.1926773,21.33,0.43
1647415125.384574,21.36,0.43
1647415130.593665,21.35,0.43
1647415134.7614155,21.35,0.43
1647415139.9562423,21.36,0.43
1647415145.1433423,21.36,0.43
1647415150.3521082,21.36,0.43
1647415155.567127,21.36,0.43
1647415159.7191598,21.35,0.43
1647415164.9287744,21.36,0.43
1647415170.1066763,21.35,0.43
1647415175.3106127,21.35,0.43
1647415180.516063,21.36,0.43
1647415185.7230299,21.33,0.43
1647415189.885782,21.32,0.43
1647415195.0800426,21.29,0.43
1647415200.268036,21.32,0.43
1647415205.471808,21.29,0.43
1647415210.6820962,21.32,0.43
1647415214.8313818,21.33,0.43
1647415220.0381277,21.35,0.43
1647415225.236789,21.35,0.43
1647415230.438397,21.35,0.43
1647415235.6297998,21.33,0.43
1647415240.8342104,21.32,0.43
1647415244.985346,21.35,0.43
1647415250.1954916,21.35,0.43
1647415255.3989484,21.33,0.43
1647415260.5917253,21.36,0.43
1647415265.7989092,21.37,0.43
1647415269.9468434,21.36,0.43
1647415275.1558607,21.36,0.43
1647415280.3511007,21.36,0.43
1647415285.5508492,21.36,0.43
1647415290.7512367,21.37,0.43
1647415294.9133492,21.33,0.43
1647415300.1256793,21.36,0.43
1647415305.3143458,21.35,0.43
1647415310.5046034,21.37,0.43
1647415315.7225611,21.36,0.43
1647415320.9249418,21.35,0.43
1647415325.0680907,21.35,0.43
1647415330.2849584,21.32,0.43
1647415335.4657218,21.32,0.43
1647415340.6758726,21.32,0.43
1647415345.8701499,21.3,0.44
1647415350.0343506,21.32,0.44
1647415355.2460887,21.33,0.43
1647415360.433687,21.32,0.43
1647415365.6278985,21.37,0.43
1647415370.8265016,21.36,0.43
1647415376.0456955,21.36,0.43
1647415380.18586,21.37,0.43
1647415385.3889613,21.35,0.43
1647415390.591215,21.36,0.43
1647415395.7964337,21.36,0.43
1647415400.9849274,21.37,0.43
1647415405.1573565,21.37,0.43
1647415410.3547003,21.36,0.43
1647415415.5456386,21.36,0.43
1647415420.7527592,21.37,0.43
1647415425.957422,21.37,0.43
1647415431.1667094,21.39,0.43
1647415435.3063517,21.39,0.43
1647415440.5126333,21.37,0.43
1647415445.7162936,21.39,0.43
1647415450.919379,21.37,0.43
1647415456.1087081,21.39,0.43
1647415460.2749805,21.37,0.43
1647415465.4800196,21.37,0.43
1647415470.6664932,21.37,0.43
1647415475.8679442,21.4,0.43
1647415481.08209,21.39,0.43
1647415485.251119,21.39,0.43
1647415490.4322634,21.37,0.43
1647415495.6320338,21.39,0.43
1647415500.835664,21.4,0.43
1647415506.0351698,21.37,0.43
1647415511.2374983,21.39,0.43
1647415515.393037,21.37,0.43
1647415520.5958402,21.37,0.43
1647415525.798942,21.37,0.43
1647415530.9846354,21.37,0.43
1647415536.1971498,21.37,0.43
1647415540.3466558,21.37,0.43
1647415545.5662496,21.39,0.43
1647415550.7597506,21.4,0.43
1647415555.9505782,21.4,0.43
1647415561.1493137,21.39,0.43
1647415566.354922,21.37,0.43
1647415570.5301507,21.39,0.43
1647415575.7149265,21.39,0.43
1647415580.9140208,21.37,0.43
1647415586.1023982,21.36,0.43
1647415591.3111022,21.39,0.43
1647415595.476472,21.37,0.43
