1647673201.045084,20.06,0.44
1647673206.2427359,20.05,0.44
1647673211.4469986,20.08,0.44
1647673216.6582322,20.08,0.44
1647673221.8438268,20.04,0.44
1647673227.0398812,20.06,0.44
1647673231.2046075,20.05,0.44
1647673236.3954024,20.06,0.44
1647673241.603417,20.08,0.44
1647673246.796357,20.06,0.44
1647673252.0051508,20.05,0.44
1647673256.160456,20.05,0.44
1647673261.362308,20.04,0.44
1647673266.5599751,20.06,0.44
1647673271.7672243,20.09,0.44
1647673276.9607203,20.06,0.44
1647673282.1536446,20.06,0.44
1647673286.323574,20.05,0.44
1647673291.5272825,20.08,0.44
1647673296.7201777,20.06,0.44
1647673301.9253824,20.08,0.44
1647673307.1326518,20.06,0.44
1647673311.2768126,20.06,0.44
1647673316.4874837,20.08,0.44
1647673321.6753922,20.05,0.44
1647673326.881866,20.06,0.44
1647673332.073513,20.06,0.44
1647673336.247204,20.09,0.44
1647673341.4377205,20.09,0.44
1647673346.6490307,20.09,0.44
1647673351.846504,20.11,0.44
1647673357.0418365,20.05,0.44
1647673362.2331433,20.08,0.44
1647673366.3996189,20.06,0.44
1647673371.5992532,20.06,0.44
1647673376.8036823,20.08,0.44
1647673381.9937143,20.06,0.44
1647673387.2045236,20.08,0.44
1647673391.3580928,20.08,0.44
1647673396.554888,20.06,0.44
1647673401.7677686,20.08,0.44
1647673406.9639654,20.09,0.44
1647673412.1574214,20.06,0.44
1647673416.3215034,20.08,0.44
1647673421.5254164,20.06,0.44
1647673426.7220159,20.09,0.44
1647673431.9253273,20.08,0.44
1647673437.1367776,20.08,0.44
1647673442.3201957,20.08,0.44
1647673446.4757655,20.08,0.44
1647673451.6845596,20.08,0.44
1647673456.8864133,20.08,0.44
1647673462.0783422,20.11,0.44
1647673467.2772715,20.06,0.44
1647673472.4732609,20.11,0.44
1647673476.6501946,20.09,0.44
1647673481.8350143,20.08,0.44
1647673487.0410633,20.09,0.44
1647673492.2364068,20.08,0.44
1647673497.4445846,20.06,0.44
1647673501.606478,20.09,0.44
1647673506.7971065,20.09,0.45
1647673511.9984848,20.08,0.45
1647673517.211937,20.06,0.44
1647673522.4077811,20.05,0.45
1647673526.5699499,20.08,0.45
